datetime,open,high,low,close,volume,resistance,support,rsi,atr,daily_open,daily_range,daily_direction,dist_res_norm,dist_sup_norm,sr_position,hour,dow,ret_3,ret_5,ret_10,ret_20,atr_pctile,atr_change,rsi_sma,rsi_slope,near_support,near_resistance,body_size,upper_wick,lower_wick,is_bullish,bars_since_frac_up,bars_since_frac_down,vol_ratio
2024-10-02 08:00:00,2676.60009765625,2676.89990234375,2669.60009765625,2673.39990234375,6506,2676.89990234375,2665.39990234375,47.96382742897422,6.172737258170923,2650.60009765625,22.7998046875,1,0.5670093920435395,1.2960214675280903,0.6956521739130435,8,2,0.16485209230985287,-0.11582655169998235,-0.35781206322214043,0.05987923820596208,,4.389884107784914,51.77122831199739,6.670670308703492,0,0,0.5184402281603457,0.048569163883193815,0.6155785559267334,0,0.0,3.0,0.7022202074496218
2024-10-02 09:00:00,2673.39990234375,2676.800048828125,2672.60009765625,2674.10009765625,4307,2676.89990234375,2665.39990234375,48.899841882106045,6.0318239662926425,2650.60009765625,23.5,1,0.4641721481173881,1.4423821651823547,0.7565387228260869,9,2,0.1310566865878382,-0.04111294616102601,-0.26480134435784564,0.03367299494301257,,4.290915478898749,50.67460241245568,5.121208289516531,0,0,0.11608351245209882,0.447617700211911,0.13259748493482415,1,1.0,4.0,0.4840386376790421
2024-10-02 10:00:00,2674.0,2675.5,2669.800048828125,2670.199951171875,2534,2676.89990234375,2665.39990234375,44.137393363857605,6.008118766691383,2650.60009765625,19.599853515625,1,1.115149588756316,0.7989270875829148,0.41739555027173914,10,2,-0.23538385309639365,0.0449588299690884,-0.30987675296341166,-0.7286823295578837,,-3.30376831297563,49.549879182696756,-7.732573809322695,0,0,0.6324856374664599,0.24966217517468225,0.066560325998719,0,2.0,5.0,0.35919825362175034
2024-10-02 11:00:00,2670.10009765625,2673.60009765625,2669.10009765625,2670.60009765625,3377,2676.89990234375,2665.39990234375,44.73212138935905,5.900395997641998,2650.60009765625,20.0,1,1.0676918447537453,0.8813298827024793,0.45219089673913043,11,2,-0.10472824080847154,0.0,-0.4102028490233889,-0.36933043625256845,,-2.7873691283458624,48.10663758595944,-3.231706039615169,0,0,0.08474007510679236,0.5084404506407543,0.16948015021358473,1,3.0,6.0,0.5804050976651456
2024-10-02 12:00:00,2670.699951171875,2674.199951171875,2664.89990234375,2670.800048828125,11653,2676.89990234375,2664.89990234375,45.04695320609516,6.143228342676498,2650.60009765625,20.199951171875,1,0.9929394082993502,0.960430925770278,0.4916788736979167,12,2,-0.1234078272169925,-0.212962868368205,-0.38417248341936494,-0.5325704185332625,,0.9396681798124806,46.78068041478563,-3.8528886760108847,0,0,0.016293982685720774,0.5534390314179207,0.9441369430845572,1,4.0,0.0,2.132433001198613
2024-10-02 13:00:00,2670.800048828125,2682.300048828125,2670.300048828125,2680.800048828125,16583,2676.89990234375,2664.89990234375,57.94864230669251,6.561569175342463,2650.60009765625,30.199951171875,1,-0.5943923442933821,2.4232231741342782,1.32501220703125,13,2,0.39697767396025263,0.2768065667200448,0.1606593995189698,-0.26043603961730666,0.75,6.299181398930265,47.47742022492257,13.811248942834908,0,0,1.52402569153408,0.228603853730112,0.076201284576704,1,5.0,1.0,3.0850084180564985
2024-10-02 14:00:00,2681.0,2684.800048828125,2668.39990234375,2669.199951171875,15753,2684.800048828125,2664.89990234375,44.80706201052479,7.264324697416216,2650.60009765625,18.599853515625,1,2.147494544372261,0.591940614886673,0.21608126510532322,14,2,-0.05242815970851744,-0.18324469187483983,-0.22428230074434952,-0.5440083981899102,1.0,20.433300739728132,47.047759947364995,0.0749406211657373,0,0,1.6243834519569391,0.5231110924153219,0.11013395758721556,0,0.0,2.0,3.016775824428358
2024-10-02 15:00:00,2669.300048828125,2672.0,2662.10009765625,2671.300048828125,14406,2684.800048828125,2662.10009765625,47.14407194549579,7.452580243582915,2650.60009765625,20.699951171875,1,1.8114531556536073,1.2344652283075608,0.4052850643693737,15,2,0.01872098213488993,0.04119907409059209,0.08617642668133918,-0.4175191489981356,1.0,24.041826285118262,47.6328514298875,2.097118739400628,0,0,0.26836343046720107,0.09392064882195623,0.9661017978403597,1,1.0,0.0,2.588214157384118
2024-10-02 16:00:00,2671.199951171875,2673.699951171875,2669.199951171875,2670.89990234375,5714,2684.800048828125,2662.10009765625,46.737992229494445,7.241681654755564,2650.60009765625,20.2998046875,1,1.919463896241126,1.2151603877424282,0.38765742802138115,16,2,-0.3692982059106842,0.011226116847784517,0.011226116847784517,-0.33583343885825734,0.9130434782608695,22.732129464693386,47.92878729357799,-11.210650077198068,0,0,0.04143358441170359,0.34522368134731063,0.2347453606661449,0,2.0,1.0,1.0229968400605132
2024-10-02 17:00:00,2671.0,2674.300048828125,2668.39990234375,2673.60009765625,4920,2684.800048828125,2662.10009765625,49.87557006932386,7.145857714014095,2650.60009765625,23.0,1,1.5673347581369024,1.6093239552540741,0.5066090192409038,17,2,0.16484888973729017,0.10483932817635377,-0.10834680903232252,-0.41716146335604165,0.875,16.32088725031453,47.72934758319235,5.068508058799068,0,0,0.363860821235052,0.09795201638318254,0.363860821235052,1,3.0,2.0,0.8613143797486082
2024-10-02 18:00:00,2673.699951171875,2677.10009765625,2672.39990234375,2675.0,4464,2684.800048828125,2662.10009765625,51.471668177842396,6.9711675424773745,2650.60009765625,24.39990234375,1,1.4057973457689001,1.850465114365291,0.5682788586670108,18,2,0.13850750961121872,-0.21635514482553075,0.05985253664619883,-0.2981736861721984,0.72,6.2423843472401375,48.08013165807917,4.3275962323466075,0,0,0.18648939653270705,0.3012547960515204,0.18648939653270705,1,4.0,3.0,0.7520975839875998
2024-10-02 19:00:00,2675.10009765625,2680.10009765625,2674.699951171875,2679.800048828125,3467,2684.800048828125,2662.10009765625,56.57740587702336,6.85895175261292,2650.60009765625,29.199951171875,1,0.7289743652293877,2.5805621340217475,0.7797352090256939,19,2,0.3332265082852892,0.3971263993016505,0.21315399438004423,-0.0522117846204706,0.6538461538461539,-5.580325242723239,48.8478880575709,9.839413647528914,0,0,0.6852287844253391,0.04374558080404871,0.058339305889207355,1,5.0,4.0,0.5726319266661161
2024-10-02 20:00:00,2679.800048828125,2681.199951171875,2679.39990234375,2680.199951171875,1833,2684.800048828125,2662.10009765625,56.983467100111575,6.4976015437209265,2650.60009765625,29.599853515625,1,0.7079685673701224,2.785620723867889,0.7973520902569398,20,2,0.24685268082578204,0.33316745333997755,0.37450378933649997,0.06346653619095921,0.5555555555555556,-12.814067995903544,50.13249543119629,7.1078970307877185,0,0,0.06154614761449212,0.1539029429969229,0.06158372157518473,1,6.0,5.0,0.30384908662931404
2024-10-02 22:00:00,2679.89990234375,2680.800048828125,2678.800048828125,2679.699951171875,0,2684.800048828125,2662.10009765625,56.27488350078957,6.176344290598004,2650.60009765625,29.099853515625,1,0.8257469817564526,2.8495583613135906,0.7753256111595092,22,2,0.17569910922896614,0.32947879553264503,0.34074190005501936,-0.07085868195021439,0.4642857142857143,-14.71118746925254,51.28677164233934,4.803215322947175,0,0,0.03237370885871396,0.14574098237128008,0.14570145403323526,0,7.0,6.0,0.0
2024-10-02 23:00:00,2679.60009765625,2681.39990234375,2679.60009765625,2680.300048828125,1304,2684.800048828125,2662.10009765625,56.96653159790544,5.863734318948146,2650.60009765625,29.699951171875,1,0.7674290401355058,3.103815790743357,0.8017616881231245,23,2,0.018658108474123303,0.2505966085858624,0.3556986605630863,-0.029840319234053503,0.10344827586206896,-17.942190376272304,52.478729481520375,0.38912572088207753,0,0,0.11936952354972305,0.18756878395239007,0.0,1,8.0,7.0,0.22224873451161523
2024-10-03 00:00:00,2680.39990234375,2683.39990234375,2677.89990234375,2678.300048828125,3742,2683.39990234375,2662.10009765625,53.906085363151355,5.837753296166136,2642.800048828125,35.5,1,0.8735986700524426,2.7750318230326885,0.7605680619870707,0,3,-0.07088658974563344,0.1233663113317851,-0.09325574285530269,0.0672538325471761,0.06666666666666667,-16.258600003586366,52.074473787166255,-3.07738173696022,0,0,0.35970233908377897,0.5138963309686637,0.0685446033901074,0,0.0,8.0,0.6310872003305534
2024-10-03 01:00:00,2678.199951171875,2679.5,2675.39990234375,2678.800048828125,1759,2683.39990234375,2662.10009765625,54.56328392352811,5.713635036172127,2642.800048828125,36.0,1,0.8050660370331758,2.9228242731904,0.7840424556416488,1,3,-0.033582205476268,-0.037316216948246606,0.35966198980466046,0.13457303087467398,0.03225806451612903,-16.69813052708068,53.05009597846659,-1.7115995772614596,0,0,0.10502904936189937,0.12250540460560029,0.4900643478973246,1,1.0,9.0,0.29950621488166185
2024-10-03 02:00:00,2678.699951171875,2679.199951171875,2675.800048828125,2676.199951171875,1427,2683.39990234375,2662.10009765625,50.52872821556661,5.548368415284832,2642.800048828125,33.39990234375,1,1.2976699874579942,2.5412612249724167,0.6619710237953327,2,3,-0.15297159204405997,-0.14924259655519911,0.18342762902652243,0.2697621270841166,0.03125,-14.608977205649099,53.38856160547367,-6.437803382338828,0,0,0.4505829124671887,0.09011658249343774,0.07207566509973194,0,2.0,10.0,0.2538129752323358
2024-10-03 03:00:00,2676.10009765625,2678.199951171875,2673.699951171875,2676.60009765625,2339,2683.39990234375,2662.10009765625,51.12765321166677,5.473484957050201,2642.800048828125,33.800048828125,1,1.2423172331443817,2.6491348955518856,0.680757415982761,3,3,-0.06347127434876976,-0.11567912721980322,0.21341853011780376,0.22466860557917023,0.030303030303030304,-11.379860002586595,53.827527703690905,-2.778432151484587,0,0,0.09134947915696157,0.29229157075955525,0.4385042624961373,1,3.0,11.0,0.4192244616308351
2024-10-03 04:00:00,2676.199951171875,2676.89990234375,2674.800048828125,2675.199951171875,855,2683.39990234375,2662.10009765625,48.89695740067324,5.232511282662687,2642.800048828125,32.39990234375,1,1.5671158128305576,2.5035499797257637,0.6150222364861767,4,3,-0.13439217525118563,-0.19028084779090237,0.059838923443611414,-0.048572719152806254,0.029411764705882353,-10.764864196621549,53.72966643682584,-5.666326522854874,0,0,0.1911128225013834,0.1337696440701822,0.07642646563898095,0,4.0,12.0,0.1598982635609624
2024-10-03 05:00:00,2675.300048828125,2676.800048828125,2672.300048828125,2673.60009765625,2390,2683.39990234375,2662.10009765625,46.40554403227883,5.18018904818678,2642.800048828125,30.800048828125,1,1.8917851445846792,2.219996199564443,0.5399110540552932,5,3,-0.09714720734848026,-0.17548262279021287,-0.05233279789719214,0.0074884162419630584,0.02857142857142857,-11.263995147091988,53.22305402226948,-4.123184183287776,0,0,0.3281639253050105,0.2895647216823186,0.25096551805962675,0,5.0,13.0,0.4648584515740029
2024-10-03 06:00:00,2673.60009765625,2677.89990234375,2671.800048828125,2676.300048828125,3345,2677.89990234375,2662.10009765625,50.94790734707036,5.245879367289511,2642.800048828125,33.5,1,0.3049733712141434,2.7068771844846977,0.8987421966747018,6,3,-0.011210073121781239,-0.09332536786736956,-0.13060675931887422,0.08226884153674785,0.08333333333333333,-8.186656409121829,52.66010416927419,-0.17974586459640562,0,0,0.5146803772710533,0.3049733712141434,0.34313576468211193,1,0.0,14.0,0.6567515829774702
2024-10-03 07:00:00,2676.39990234375,2676.699951171875,2663.699951171875,2665.5,8001,2677.89990234375,2662.10009765625,37.3216329424351,5.7997451267688325,2642.800048828125,22.699951171875,1,2.138008149102625,0.5862158197362306,0.21518635267939923,7,3,-0.3625878943226635,-0.3998188239705214,-0.5484647205313053,-0.17601495235637366,0.21621621621621623,4.530642031475396,50.69392075350654,-11.575324458238136,0,0,1.8793760942082258,0.0517348299910834,0.3103668848854824,0,1.0,15.0,1.4908880855662803
2024-10-03 08:00:00,2665.39990234375,2667.699951171875,2661.89990234375,2665.300048828125,5704,2677.89990234375,2662.10009765625,37.123669681956706,5.799766819722845,2642.800048828125,22.5,1,2.1724758783021403,0.551737901081326,0.20253105877989988,8,3,-0.31044466356060507,-0.422179198081174,-0.5373699520893283,-0.19845909661938554,0.23684210526315788,5.961135642701865,48.77879937162326,-9.281874350322127,0,0,0.017216815559797233,0.396576086525305,0.5862557220080589,0,2.0,16.0,1.0403158883447778
2024-10-03 09:00:00,2665.199951171875,2667.89990234375,2660.800048828125,2664.89990234375,5771,2677.89990234375,2660.800048828125,36.704086458410686,5.892630155144428,2642.800048828125,22.099853515625,1,2.2061455848625835,0.6957595178522642,0.2397595693950686,9,3,-0.4259666807302387,-0.38501977482516825,-0.5745680037243628,-0.22091307385454506,0.3333333333333333,12.615718090641636,46.75255485767377,-14.243820888659677,0,0,0.050919338262396995,0.4581911813212761,0.6957595178522642,0,3.0,0.0,1.1121924896653401
2024-10-03 10:00:00,2664.800048828125,2668.10009765625,2664.10009765625,2666.89990234375,3665,2677.89990234375,2660.800048828125,40.33394903719455,5.757442286919826,2642.800048828125,24.099853515625,1,1.9105706061510328,1.0594728026163787,0.3567196356419811,10,3,0.052519315090981955,-0.25060574011699366,-0.4256485933815779,-0.5185073944791729,0.175,11.14347822759676,45.3953412250781,3.0123160947594485,0,0,0.36471985492509396,0.20845980779115938,0.12157328497503131,1,4.0,1.0,0.8067445162284419
2024-10-03 11:00:00,2667.0,2669.300048828125,2663.5,2668.300048828125,4194,2677.89990234375,2660.800048828125,42.80674065643057,5.7604856112916245,2642.800048828125,25.5,1,1.6665007368141844,1.3019735671761081,0.43860024842592193,11,3,0.11255768375193487,-0.29892014550099155,-0.39196654504293216,-0.03371430991353508,0.1951219512195122,9.809723174553376,44.219686898368344,5.683070974473864,0,0,0.2256838947009367,0.17359647562348107,0.6075876646821837,1,5.0,2.0,1.0577553593947036
2024-10-03 12:00:00,2668.300048828125,2675.89990234375,2662.300048828125,2662.60009765625,10537,2675.89990234375,2660.800048828125,36.22486920540196,6.320440461601152,2642.800048828125,19.800048828125,1,2.1042528235652065,0.2847980040411606,0.119209688111368,12,3,-0.0862998525939851,-0.10879393523729464,-0.5081777805753918,-0.3256822900030154,0.6904761904761905,8.977900294773988,42.78930099735187,-0.4792172530087271,0,0,0.9018281568356133,1.202424666729593,0.047472771865805834,0,0.0,3.0,2.7938115628852858
2024-10-03 13:00:00,2662.60009765625,2671.60009765625,2661.800048828125,2667.60009765625,12338,2675.89990234375,2660.800048828125,44.31343001927548,6.568983916352855,2642.800048828125,24.800048828125,1,1.2634837888457044,1.0351751373902638,0.4503387281928568,13,3,0.026255027865307312,0.086296056203361,-0.33624746587586074,-0.123546550157283,0.7441860465116279,13.262896949825453,42.10787867811275,3.979480982080929,0,0,0.7611527237192619,0.6089221789754096,0.12179186892714948,1,1.0,4.0,3.0072512339284625
2024-10-03 14:00:00,2667.300048828125,2675.10009765625,2657.800048828125,2670.39990234375,30165,2675.89990234375,2657.800048828125,48.26988100516454,7.335488552908009,2642.800048828125,27.599853515625,1,0.7497796445772701,1.7176570346674507,0.6961301374482377,14,3,0.07869630390882065,0.20638673877253488,-0.1794276658095173,-0.11969610994947422,0.9772727272727273,24.485812952369447,42.045171038561875,5.4631403487339725,0,0,0.4225831031248934,0.6407474128818184,1.2950739315425575,1,2.0,0.0,5.622553588070829
2024-10-03 15:00:00,2670.300048828125,2674.89990234375,2667.800048828125,2668.89990234375,8538,2675.89990234375,2657.800048828125,46.36909953372653,7.318657478816366,2642.800048828125,26.099853515625,1,0.9564595720268765,1.5166515918736725,0.6132565385704843,15,3,0.23660348743490545,0.07499344082027015,-0.1758002371641254,-0.22804103387850105,0.9555555555555556,27.11647141376339,42.041526588706645,10.144230328324575,0,0,0.1913119296028926,0.6285105607058586,0.15028077469242043,0,3.0,1.0,1.5332124194156627
2024-10-03 16:00:00,2669.199951171875,2681.89990234375,2668.699951171875,2680.300048828125,10774,2675.89990234375,2657.800048828125,59.441189482524564,7.738749885463412,2642.800048828125,37.5,1,-0.5685862121788305,2.907446336037342,1.2431039831663002,16,3,0.47608152297764494,0.44972453548730584,0.14946007275049578,0.018658108474123303,1.0,34.34197058480662,42.89085480225207,15.127759463249085,0,0,1.4343528115698112,0.20673281076446076,0.06460991857860761,1,4.0,2.0,1.8156233938035573
2024-10-03 17:00:00,2680.300048828125,2682.39990234375,2675.300048828125,2676.89990234375,8053,2682.39990234375,2657.800048828125,55.12546156742363,7.693114430474955,2642.800048828125,34.099853515625,1,0.71492502155079,2.4827205793227516,0.776421432895664,17,3,0.24340923598353825,0.5370616751680934,0.42768344939974057,-0.12312696396707956,0.9787234042553191,21.718011224269418,44.67123766475092,6.855580562259085,0,0,0.44197269065775263,0.2729523308930373,0.20795914711569274,0,0.0,3.0,1.289501285017734
2024-10-03 18:00:00,2677.0,2679.89990234375,2675.60009765625,2677.5,2847,2682.39990234375,2657.800048828125,55.73629571482268,7.450735163119601,2642.800048828125,34.699951171875,1,0.6576401169114197,2.644027836258065,0.8008157918242177,18,3,0.3222338030998362,0.3711164335481909,0.457732748597639,-0.08209692174353522,0.9375,13.422947262387286,46.532500268037516,9.367196181096148,0,0,0.06710747182035812,0.32210275780962905,0.18788781416891281,1,1.0,4.0,0.4457212637379842
2024-10-03 19:00:00,2677.300048828125,2679.60009765625,2676.89990234375,2677.89990234375,4069,2682.39990234375,2657.800048828125,56.16451461807322,7.111410888075344,2642.800048828125,35.099853515625,1,0.6327858241949925,2.826422749574085,0.8170720814600887,19,3,-0.0895476790154337,0.2808568107502296,0.48782320073510466,-0.0895476790154337,0.8163265306122449,-3.0547067617443635,48.478543084003775,-3.276674864451344,0,0,0.08435084472911765,0.2390798871361723,0.05626822731421401,1,2.0,5.0,0.6235394175292883
2024-10-03 20:00:00,2677.89990234375,2678.0,2675.699951171875,2675.89990234375,1614,2682.39990234375,2657.800048828125,53.382997331292934,6.767742169507463,2642.800048828125,33.099853515625,1,0.9604384796581356,2.674430121935667,0.7357707843312392,20,3,-0.037356645241926056,0.2622803498120163,0.3374704836912157,-0.08961454805727076,0.68,-7.527546013780673,49.78344791341361,-1.7424642361306937,0,0,0.29551953220250327,0.014790406274783488,0.02954473838792116,0,3.0,6.0,0.2514312419675196
